"الرابط","نوع المحتوى","كود الحالة","الحالة","قابلية الأرشفة","حالة الأرشفة","العنوان ١","طول العنوان ١","عرض العنوان ١ بيكسل","Meta Description ١","طول Meta Description ١","عرض Meta Description ١ بيكسل","Meta Keywords ١","طول Meta Keywords ١","H1-١","طول H1-١","H2-١","طول H2-١","H2-٢","طول H2-٢","Meta Robots ١","X-Robots-Tag ١","Meta Refresh ١","Canonical Link Element ١","rel=""next"" ١","rel=""prev"" ١","HTTP rel=""next"" ١","HTTP rel=""prev"" ١","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","التصنيف الكربوني","عدد الكلمات","عدد الجمل","متوسط عدد كلمات الجملة","درجة السهولة في القراية","سهولة القراية","نسبة النص","عمق الزحف","عمق الفولدر","تقييم اللينك","روابط داخله","روابط داخله فريدة","روابط داخله JS فريدة","% من الكل","روابط خارجة","روابط خارجة فريدة","روابط خارجة فريدة","روابط JS خارجة فريدة","روابط JS خارجة فريدة","روابط خارجية","أقرب حاجة شبه مكرر","عدد شبه المكرر","أخطاء إملائية","أخطاء نحوية","Hash","وقت الاستجابة","آخر تعديل","رابط التحويل","نوع التحويل","الكوكيز","Language","إصدار HTTP","Mobile Alternate Link","أقرب عنوان شبه في المعنى","تقييم التشابه في المعنى","عدد اللي شبه في المعنى","تقييم الارتباط الدلالي","الرابط المشفر","وقت الزحف"
"https://dnmeg.com/cdn/shop/files/pack.png?v=1733161659&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","162643","162643","162643","٦٢٫٣٠٥","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٢٦٠","Thu, 05 Mar 2026 15:38:23 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/pack.png?v=1733161659&width=533","2026-03-11 14:11:47"
"https://dnmeg.com/products/beanie-1-0","text/html; charset=utf-8","200","OK","قابل للفهرسة","","Beanie 1.0
 – DNM.EG","20","191","FW25 Drop 4.0: Exclusive Club Beanies Experience ultimate comfort and style with our FW25 Drop 4.0 beanies. Perfectly blending streetwear aesthetics with premium materials, this collection features versatile pieces designed for every season.","241","1506","","0","Beanie 1.0","10","Item added to your cart","23","Beanie 1.0","10","","","","https://dnmeg.com/products/beanie-1-0","","","","","","152496","36898","36898","١٤٫١٣٥","","242","66","٣٫٦٦٧","٨١٫٤٥٧","سهل","١٫٠٩٧","2","1","","6","2","0","٦٫٢٥٠","27","13","2","0","0","3","","","","","8a165cf9b8d0871bfa4afb9bb9e44a56","٠٫٥٧٢","","","","","en","1.1","","","","","","https://dnmeg.com/products/beanie-1-0","2026-03-11 14:11:46"
"https://dnmeg.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js","text/javascript","200","OK","غير قابل للفهرسة","اتعمله Canonicalisation","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","٠٫٠٠٠","","0","","","","","٠٫٠٠٠","2","4","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٠٨١","Wed, 11 Mar 2026 12:03:30 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js","2026-03-11 14:11:47"
"https://dnmeg.com/products/key","text/html; charset=utf-8","200","OK","قابل للفهرسة","","KEY CHAIN 1.0
 – DNM.EG","23","231","STAINLESS STEEL DNM STAR KEYCHAIN","33","259","","0","KEY CHAIN 1.0","13","Item added to your cart","23","KEY CHAIN 1.0","13","","","","https://dnmeg.com/products/key","","","","","","154476","36716","36716","١٤٫٠٦٥","","224","60","٣٫٧٣٣","٨٧٫٨٥٤","سهل","٠٫٩٧٠","2","1","","8","3","0","٩٫٣٨٠","27","13","2","0","0","3","","","","","31ca2813209d3d33292e0f673b7f67ef","٠٫٢٦٣","","","","","en","1.1","","","","","","https://dnmeg.com/products/key","2026-03-11 14:11:47"
"https://dnmeg.com/cdn/shop/files/BLACK_FRONT_3.png?v=1755197870&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","167532","167532","167532","٦٤٫١٧٨","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٠٨٢","Mon, 09 Mar 2026 08:53:05 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/BLACK_FRONT_3.png?v=1755197870&width=533","2026-03-11 14:11:47"
"https://dnmeg.com/cdn/shop/files/Artboard1_13f8eb19-b5c8-465f-9e97-97274fbc9122.png?v=1715271669&width=1445","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4210107","4210107","4210107","١٦١٢٫٨١٢","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","١٫٣٨٤","Wed, 11 Mar 2026 12:11:48 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/Artboard1_13f8eb19-b5c8-465f-9e97-97274fbc9122.png?v=1715271669&width=1445","2026-03-11 14:11:47"
"https://dnmeg.com/products/jersey-1-0","text/html; charset=utf-8","200","OK","قابل للفهرسة","","JERSEY 1.0
 – DNM.EG","20","200","Premium jersey with crisp embroidery and bold puff prints — built to turn heads on and off the streets.","103","630","","0","JERSEY 1.0","10","Item added to your cart","23","JERSEY 1.0","10","","","","https://dnmeg.com/products/jersey-1-0","","","","","","176587","39043","39043","١٤٫٩٥٧","","279","69","٤٫٠٤٣","٨٣٫٢٦٠","سهل","١٫٠٠٧","2","1","","6","2","0","٦٫٢٥٠","27","13","2","0","0","3","","","","","e8455ed813a6e25265a5bf092a0aaa9c","٠٫٤٤٢","","","","","en","1.1","","","","","","https://dnmeg.com/products/jersey-1-0","2026-03-11 14:11:48"
"https://dnmeg.com/cdn/shop/files/black-front.png?v=1733077186&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","109233","109233","109233","٤١٫٨٤٥","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٢٥٨","Mon, 09 Mar 2026 21:47:26 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/black-front.png?v=1733077186&width=533","2026-03-11 14:11:48"
"https://dnmeg.com/cdn/shop/files/21-front.png?v=1717348025&width=1946","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2172720","2172720","2172720","٨٣٢٫٣٢٨","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٢٫٤٨٠","Wed, 11 Mar 2026 12:11:48 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/21-front.png?v=1717348025&width=1946","2026-03-11 14:11:46"
"https://dnmeg.com/products/jersey-1-2","text/html; charset=utf-8","200","OK","قابل للفهرسة","","JERSEY 1.2
 – DNM.EG","20","200","Premium jersey with crisp embroidery and bold puff prints — built to turn heads on and off the streets.","103","630","","0","JERSEY 1.2","10","Item added to your cart","23","JERSEY 1.2","10","","","","https://dnmeg.com/products/jersey-1-2","","","","","","174093","38826","38826","١٤٫٨٧٤","","273","68","٤٫٠١٥","٨٣٫١٤٢","سهل","١٫٠٠٩","2","1","","6","2","0","٦٫٢٥٠","27","13","2","0","0","3","","","","","735c43ca13a47b47fbc8ac32a7369fc5","٠٫٣٩٢","","","","","en","1.1","","","","","","https://dnmeg.com/products/jersey-1-2","2026-03-11 14:11:48"
"https://dnmeg.com/cdn/shop/files/blackk.png?v=1733163491&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","68012","68012","68012","٢٦٫٠٥٤","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫١٢٠","Mon, 09 Mar 2026 21:47:24 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/blackk.png?v=1733163491&width=533","2026-03-11 14:11:49"
"https://dnmeg.com/cdn/shop/files/front_jeansbb.png?v=1733074948&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","269843","269843","269843","١٠٣٫٣٧٢","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٢١٥","Sun, 08 Mar 2026 00:05:56 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/front_jeansbb.png?v=1733074948&width=533","2026-03-11 14:11:49"
"https://dnmeg.com/products/jersey-1-3","text/html; charset=utf-8","200","OK","قابل للفهرسة","","JERSEY 1.3
 – DNM.EG","20","200","Blacked-out premium jersey with crisp embroidery and bold puff prints — built to turn heads on and off the streets","114","703","","0","JERSEY 1.3","10","Item added to your cart","23","JERSEY 1.3","10","","","","https://dnmeg.com/products/jersey-1-3","","","","","","181262","39274","39274","١٥٫٠٤٥","","286","70","٤٫٠٨٦","٨٢٫٨٨٧","سهل","٠٫٩٩٩","2","1","","6","2","0","٦٫٢٥٠","27","13","2","0","0","3","","","","","b44a30192d49ca33d0942ba42b1b092d","٠٫٤٤٥","","","","","en","1.1","","","","","","https://dnmeg.com/products/jersey-1-3","2026-03-11 14:11:49"
"https://dnmeg.com/cdn/shop/files/21-back.png?v=1717348025&width=1946","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1768605","1768605","1768605","٦٧٧٫٥١٩","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","١٫٩٧٠","Wed, 11 Mar 2026 12:11:49 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/21-back.png?v=1717348025&width=1946","2026-03-11 14:11:48"
"https://dnmeg.com/cdn/shop/files/BeanieMockup_17b37165-658a-4655-972c-ba73ebba5e77.png?v=1733161112&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","138855","138855","138855","٥٣٫١٩٣","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","١٫٣١٠","Wed, 11 Mar 2026 12:11:49 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/BeanieMockup_17b37165-658a-4655-972c-ba73ebba5e77.png?v=1733161112&width=533","2026-03-11 14:11:48"
"https://dnmeg.com/cdn/shop/files/Artboard2.png?v=1715271670&width=1445","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4603780","4603780","4603780","١٧٦٣٫٦٢١","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","١٫٤٩٦","Wed, 11 Mar 2026 12:11:49 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/Artboard2.png?v=1715271670&width=1445","2026-03-11 14:11:48"
"https://dnmeg.com/products/socks-1-0-pack-of-3","text/html; charset=utf-8","200","OK","قابل للفهرسة","","SOCKS 1.0 (PACK OF 3) up
 – DNM.EG","34","337","FW25 Drop 4.0: Exclusive Club Socks Experience ultimate comfort and style with our FW25 Drop 4.0 socks. Perfectly blending streetwear aesthetics with premium materials, this collection features versatile pieces designed for every season.","237","1483","","0","SOCKS 1.0 (PACK OF 3) up","24","Item added to your cart","23","SOCKS 1.0 (PACK OF 3) up","24","","","","https://dnmeg.com/products/socks-1-0-pack-of-3","","","","","","156962","37209","37209","١٤٫٢٥٤","","265","68","٣٫٨٩٧","٨٥٫٧١٦","سهل","١٫١١٤","2","1","","8","3","0","٩٫٣٨٠","27","13","2","0","0","3","","","","","1bf02f2533617fada18b5256382b51f4","٠٫٣٨٣","","","","","en","1.1","","","","","","https://dnmeg.com/products/socks-1-0-pack-of-3","2026-03-11 14:11:49"
"https://dnmeg.com/cdn/shop/files/FullSizeRender_670fbc21-d342-4fc1-8394-33d5e277b52b.jpg?v=1755179790&width=533","image/jpeg","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","48200","48200","48200","١٨٫٤٦٥","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٤٣٢","Fri, 06 Mar 2026 01:09:07 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/FullSizeRender_670fbc21-d342-4fc1-8394-33d5e277b52b.jpg?v=1755179790&width=533","2026-03-11 14:11:50"
"https://dnmeg.com/cdn/shop/t/7/assets/pickup-availability.js?v=78418059211521962961732668149","text/javascript","200","OK","غير قابل للفهرسة","اتعمله Canonicalisation","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","٠٫٠٠٠","","0","","","","","٠٫٠٠٠","2","5","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٣٢٧","Sun, 08 Mar 2026 15:01:10 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/t/7/assets/pickup-availability.js?v=78418059211521962961732668149","2026-03-11 14:11:50"
"https://dnmeg.com/cdn/shop/t/7/assets/product-form.js?v=82553749319723712671732668149","text/javascript","200","OK","غير قابل للفهرسة","اتعمله Canonicalisation","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","٠٫٠٠٠","","0","","","","","٠٫٠٠٠","2","5","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٢٠٧","Wed, 11 Mar 2026 02:05:08 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/t/7/assets/product-form.js?v=82553749319723712671732668149","2026-03-11 14:11:50"
"https://dnmeg.com/products/perfect-baggy-jeans-in-grey","text/html; charset=utf-8","200","OK","قابل للفهرسة","","PERFECT BAGGY JEANS (GREY)
 – DNM.EG","36","384","GREY BAGGY JEANS STONE WASHED MODEL 185CM AND 71KG WEARING SIZE 38","66","522","","0","PERFECT BAGGY JEANS (GREY)","26","Item added to your cart","23","PERFECT BAGGY JEANS (GREY)","26","","","","https://dnmeg.com/products/perfect-baggy-jeans-in-grey","","","","","","186605","39776","39776","١٥٫٢٣٧","","291","67","٤٫٣٤٣","٧٨٫٢٨٨","سهل شوية","١٫٠١٥","2","1","","10","4","0","١٢٫٥٠٠","27","13","2","0","0","3","","","","","2408c4e5da616a543b4dc8e4e4c83103","٠٫٤١٨","","","","","en","1.1","","","","","","https://dnmeg.com/products/perfect-baggy-jeans-in-grey","2026-03-11 14:11:50"
"https://dnmeg.com/cdn/shop/files/tee-back-p.png?v=1717345743&width=1946","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2100315","2100315","2100315","٨٠٤٫٥٩١","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","١٫٨٧٦","Wed, 11 Mar 2026 12:11:51 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/tee-back-p.png?v=1717345743&width=1946","2026-03-11 14:11:49"
"https://dnmeg.com/cdn/shop/files/keychain.png?v=1733163431&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","96177","96177","96177","٣٦٫٨٤٤","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","١٫١٤٢","Wed, 11 Mar 2026 12:11:51 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/keychain.png?v=1733163431&width=533","2026-03-11 14:11:50"
"https://dnmeg.com/cdn/shop/files/front_black_jeanss-l.png?v=1733075169&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","205253","205253","205253","٧٨٫٦٢٩","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫٤٢٩","Sun, 08 Mar 2026 23:14:39 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/front_black_jeanss-l.png?v=1733075169&width=533","2026-03-11 14:11:51"
"https://dnmeg.com/products/zip-up-1-2","text/html; charset=utf-8","200","OK","قابل للفهرسة","","ZIP-UP 1.2
 – DNM.EG","20","191","FW25 Drop 4.0: Exclusive Club Zip-Ups Experience ultimate comfort and style with our FW25 Drop 4.0 zip-up hoodies. Perfectly blending streetwear aesthetics with premium materials, this collection features versatile pieces designed for every season.","248","1548","","0","ZIP-UP 1.2","10","Item added to your cart","23","ZIP-UP 1.2","10","","","","https://dnmeg.com/products/zip-up-1-2","","","","","","180955","39355","39355","١٥٫٠٧٦","","290","73","٣٫٩٧٣","٧٦٫٧٧٨","سهل شوية","١٫٠٥٦","2","1","","6","2","0","٦٫٢٥٠","27","13","2","0","0","3","","","","","20d2b8c550061c4d748159efb358ec9f","٠٫٥٦٩","","","","","en","1.1","","","","","","https://dnmeg.com/products/zip-up-1-2","2026-03-11 14:11:51"
"https://dnmeg.com/products/zip-up-1-4","text/html; charset=utf-8","200","OK","قابل للفهرسة","","ZIP-UP 1.4
 – DNM.EG","20","191","FW25 Drop 4.0: Exclusive Club Zip-Ups Experience ultimate comfort and style with our FW25 Drop 4.0 zip-up hoodies. Perfectly blending streetwear aesthetics with premium materials, this collection features versatile pieces designed for every season.","248","1548","","0","ZIP-UP 1.4","10","Item added to your cart","23","ZIP-UP 1.4","10","","","","https://dnmeg.com/products/zip-up-1-4","","","","","","180768","39430","39430","١٥٫١٠٥","","290","73","٣٫٩٧٣","٧٦٫٧٧٨","سهل شوية","١٫٠٥٧","2","1","","6","2","0","٦٫٢٥٠","27","13","2","0","0","3","","","","","f50e0d1056f20e152a174fc411d9a503","٠٫٦٠٢","","","","","en","1.1","","","","","","https://dnmeg.com/products/zip-up-1-4","2026-03-11 14:11:51"
"https://dnmeg.com/products/perfect-baggy-jeans-in-blue","text/html; charset=utf-8","200","OK","قابل للفهرسة","","PERFECT BAGGY JEANS (BLUE)
 – DNM.EG","36","383","BLUE BAGGY JEANS STONE WASHED MODEL 185CM AND 71KG WEARING SIZE 38","66","521","","0","PERFECT BAGGY JEANS (BLUE)","26","Item added to your cart","23","PERFECT BAGGY JEANS (BLUE)","26","","","","https://dnmeg.com/products/perfect-baggy-jeans-in-blue","","","","","","199253","40355","40355","١٥٫٤٥٩","","309","70","٤٫٤١٤","٧٩٫١٥١","سهل شوية","٠٫٩٨٣","2","1","","10","4","0","١٢٫٥٠٠","27","13","2","0","0","3","","","","","f3dd4e7348f0baad9b2f94328ba163a0","٠٫٣٠٠","","","","","en","1.1","","","","","","https://dnmeg.com/products/perfect-baggy-jeans-in-blue","2026-03-11 14:11:51"
"https://dnmeg.com/products/zip-up-1-3","text/html; charset=utf-8","200","OK","قابل للفهرسة","","ZIP-UP 1.3
 – DNM.EG","20","191","FW25 Drop 4.0: Exclusive Club Zip-Ups Experience ultimate comfort and style with our FW25 Drop 4.0 zip-up hoodies. Perfectly blending streetwear aesthetics with premium materials, this collection features versatile pieces designed for every season.","248","1548","","0","ZIP-UP 1.3","10","Item added to your cart","23","ZIP-UP 1.3","10","","","","https://dnmeg.com/products/zip-up-1-3","","","","","","179792","39215","39215","١٥٫٠٢٣","","293","74","٣٫٩٥٩","٧٧٫٥٠٤","سهل شوية","١٫٠٦٩","2","1","","6","2","0","٦٫٢٥٠","27","13","2","0","0","3","","","","","9e1659a538ca776b2fe5331bc551a8d9","٠٫٤٩٥","","","","","en","1.1","","","","","","https://dnmeg.com/products/zip-up-1-3","2026-03-11 14:11:51"
"https://dnmeg.com/cdn/shop/files/ZIPUP-BLACK-_2.png?v=1733089003&width=533","image/png","200","OK","قابل للفهرسة","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","97983","97983","97983","٣٧٫٥٣٥","","0","","","","","٠٫٠٠٠","2","3","","0","0","0","٠٫٠٠٠","0","0","0","0","0","0","","","","","","٠٫١٨٣","Mon, 09 Mar 2026 21:47:24 GMT","","","","","1.1","","","","","","https://dnmeg.com/cdn/shop/files/ZIPUP-BLACK-_2.png?v=1733089003&width=533","2026-03-11 14:11:52"
